營業日期,商品編號,pc_name,會員編號,交易金額
20140714,0109040004,四益乳膏+蘆薈12g/100+20B,601200003150,180
20140708,0300080011,培寶抗菌奶瓶刷/2B,1040001226,78
20140714,0104010029,普拿疼一般錠10`S/40B,1050002165,106
20140714,0104020065,治痛炎膜衣錠10'S/盒/1000B,0000005996,100
20140715,0104020065,治痛炎膜衣錠10'S/盒/1000B,2010003601,0
20140715,0104020065,治痛炎膜衣錠10'S/盒/1000B,2010003601,380
20140716,0104020066,痛克寧Ibuprofen 600mg/10,1050012977,240
20140714,0302110057,舒適達人漢方草本輕巧量少護理18,1050012977,50
20140714,0104010049,普那寧加強錠20`S/100+20B/,1040001114,150
20140703,0103030013,鼻佳能膠囊(鋁) Picanon 10BZ,6003002129,95
20140703,0304030175,3M柔軟傷口敷料3664PP/6片/包/3,2010007480,89
20140718,0100010006,-Epilon 胃必朗錠/1000`S(永信),600500004788,0
20140707,0104010049,普那寧加強錠20`S/100+20B/,600500004257,150
20140715,0203040034,奇力乳酸菌100`S/12B/6T,6005000378,900
20140709,0307120000,愛力寶清香噴霧式防蚊液,600500005243,200
20140709,0302100073,靠得住純白淨味紫羅蘭夜用特長35,1050006847,69
20140710,0201030054,Q寶寶6號綜合胺基酸 400g /300B(,1050006146,1800
20140709,0104020066,痛克寧Ibuprofen 600mg/10,600500004257,100
20140708,0400010098,Aromase育髮全效養髮精華液115ml,6005001284,800
20140714,0109010059,【P】使皮安20g120B,2000031171,250
20140714,0109010059,【P】使皮安20g120B,1050000135,250
20140707,0109000071,易得寧乳膏35g/100B,600500005142,350
20140712,0302110056,舒適達人漢方草本輕巧護墊15cm16,1040000297,840
20140712,0302110056,舒適達人漢方草本輕巧護墊15cm16,1040000297,630
20140706,0101040021,秘可舒腸溶錠5mg(井田)100`,1030002612,300
20140711,0100060052,【DC】停-BAKTAR 合治炎 400㎎ (,1050012977,0
20140712,0302110057,舒適達人漢方草本輕巧量少護理18,1040000297,240
20140714,0209000002,易得安濕癬乳膏35g/100B,600500004661,300
20140714,0209000002,易得安濕癬乳膏35g/100B,600500004257,300
20140715,0304030119,3M好呼吸超透氣膠帶1吋醫材包/ /,1050003310,79
20140714,0108060029,【DC】停-鐵甲眼藥水15ml(6度涼),600500004257,200
20140714,0109010059,【P】使皮安20g120B,600500005256,250
20140718,0304010040,CSD滅菌紗布塊4*4(10片/包)/50B,6005000933,54
20140709,0201030073,孢子型乳酸菌puls木寡糖50'S,2010007340,800
20140717,0201030073,孢子型乳酸菌puls木寡糖50'S,2000011724,850
20140710,0205010598,雷根豆罐250g/3B,6005000760,60
20140705,0201060018,培寶葡萄糖(添加乳鐵蛋白)60入/,2010017089,175
20140710,0107070006,亞培腎補納(香草)237ml/24B/(箱,1030010215,2520
20140718,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,1050000168,0
20140717,0200180258,亞培安素原味237ml/24B/(箱購135,6020001234,1320
20140715,0206030000,保力達B 600㏄/12B,1050003310,60
20140706,0109100070,治痛活血膏10入/包/2250B,600500005242,540
20140705,0306000196,牙得安YDA-07(敏感性)潔柔牙刷,600300003376,120
20140704,0303080020,KY潤滑劑100g/12B,600300003627,170
20140715,0305020112,福爾電子臂式血壓計TD-3129/18B,600500005258,1950
20140705,0109040009,美姬乳膏15g/400B,1040018365,200
20140709,0307120000,愛力寶清香噴霧式防蚊液,1040007702,199
20140715,0200060114,金力強寶貝羊奶粉900g/12B/箱,1040001292,850
20140709,0106070017,-夫可納膠囊fluconazole150mg/2T,1040007702,1000
20140715,0304030201,旅行家防水繃小12入,1050012977,80
20140704,0400010092,艾瑪絲-育髮全效洗髮精-升級版-3,600300003046,339
20140713,0100060038,-Amoxicillin500㎎/安莫西林膠囊,2000001537,0
20140715,0108060039,樂敦勁眼藥水(6度涼)12ml,1050012977,285
20140704,0307120106,小不叮小黑蚊貼片嬰幼兒12枚,600300002861,143
20140716,0304090023,30C.C.天乾聖碘溶液/50B,600500004788,25
20140704,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,6003002413,199
20140704,0105050024,悅己(Yasmin)21`s/120B,6003002484,500
20140716,0307050029,小不叮-小黑蚊滾珠乳液100ml-嬰,6005000525,300
20140715,0306070002,豐生雅潔除腳臭粉,6009003757,440
20140706,0202020022,愛力寶左旋維他命C蔓越梅60'S/12,6005001633,0
20140706,0202020022,愛力寶左旋維他命C蔓越梅60'S/12,6005001633,798
20140716,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,2010013866,199
20140705,0305030067,SENSOREX採血針50支入,600500004257,55
20140712,0305030067,SENSOREX採血針50支入,1040000297,100
20140714,0305030067,SENSOREX採血針50支入,600500004257,99
20140718,0100030041,-Actizyme(Lysozyme) 30mg/斷炎,1050000168,0
20140709,0300200059,培寶鴨嘴練習杯/2B,1050000961,110
20140714,0100150031,專業處方每日100元,600500004257,500
20140704,0302060071,包大人全功能M號/20片/6B(彩包,6003002413,796
20140715,0501000014,美的適育兒補助金(100),1050002758,-200
20140715,0202040137,美達適元氣綜合維生素B群100`S/3,0000006439,0
20140715,0202040137,美達適元氣綜合維生素B群100`S/3,0000006439,2250
20140705,0100150031,專業處方每日100元,600300003376,100
20140715,0100150031,專業處方每日100元,2010015234,200
20140708,0603030033,贈品檔-MOOI黃金貂油滋潤沐浴露3,1050002795,380
20140709,0108110029,克伏寧口腔消炎噴液劑(草莓)30ml,601300010304,250
20140709,0100050012,-Prednisolone 5㎎/普利朗錠 /10,2000001537,0
20140708,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,2000001537,0
20140706,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,1030002256,0
20140708,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,600500005245,0
20140708,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,1050005261,0
20140708,0200000123,雪印強小子new1號嬰兒奶粉/900g/,600510000070,580
20140715,0109110024,天乾酸痛凝膠(綠涼感)100g/24B,6009003757,300
20140709,0100040114,-Fucole Paran(Panadol) 500㎎/,2000001537,0
20140704,0104110015,暈速克止暈錠6顆/排/36B,600300002861,95
20140708,0100040259,-Tonipin(Solaxin)250mg/痛彌平,2000001537,0
20140708,0302020124,幫寶適特級綿柔M56片/4B,600510000070,430
20140708,0306041094,無瓊花超酷涼爽草本牙膏110g110g,1050002795,129
20140708,0306041094,無瓊花超酷涼爽草本牙膏110g110g,1050002795,129
20140710,0100050039,-甲基睪丸素錠單顆(methyltestos,60030024026,0
20140716,0203020010,奇力DHA100`S/12B/3T,1020004623,0
20140716,0203020010,奇力DHA100`S/12B/3T,1020004623,3000
20140716,0103050121,普萊爾活樂P元素60`S100b,1020004623,0
20140716,0103050121,普萊爾活樂P元素60`S100b,1020004623,3600
20140708,0101000165,-盼胃優(十全)40mg/14顆/180+180,1050000429,980
20140705,0600000244,贈品檔-七定酸膠囊10`S(買90顆送,1050012977,0
20140714,0202070068,遠東有機螺旋藻200mg/450's★,600500005179,990
20140711,0305000020,欣瑞血糖測試片25片/罐*2入/60+1,1040001710,850
20140716,0406060051,培寶草本爽身粉100g,1040000064,260
20140715,0110060035,【p】日方全國胃散80g,601300011716,150
20140716,0303120257,培寶蝶型3D立體母乳墊52片-促/2,2000020024,169
20140710,0305000020,欣瑞血糖測試片25片/罐*2入/60+1,6005000895,680
20140704,0109030019,南光皮得朗乳膏20g/300B(OTC),600300002920,60
20140706,0110120005,炎熱消IBOPROFEN藥水/60B,1040001308,50
20140710,0105050024,悅己(Yasmin)21`s/120B,600300002920,350
20140711,0401000325,【DC】停-霓抗氧透亮美白乳液50m,600300003352,900
20140711,0401000325,【DC】停-霓抗氧透亮美白乳液50m,600300003352,540
20140709,0200030170,桂格MUST幼兒多力新一代小朋友,1030009929,789
20140711,0600000173,贈品檔-落健潔淨洗髮精200ml(落,600300003244,165
20140704,0304180103,天乾75%藥用酒精500ml/瓶22+2B,2020009076,60
20140710,0304100023,CSD全新敷料速癒膜7.5*7.5cm 5 /,6003000325,55
20140715,0109150006,允消傷乳膏20gm,2010001822,150
20140711,0600000243,樂活好禮-美白水感防曬噴霧效期,600300003352,0
20140712,0304100021,昭惠酒精棉片100包入,1040017475,50
20140715,0202070069,遠東有機綠藻200mg/900's★,600500005179,-941
20140704,0110140034,十八銅人行氣散180g※/20B(不能,1040013902,500
20140709,0300010058,優生可調式奶嘴鍊(區)/3B,0000008433,56
20140705,0206070066,桂格養氣人參滋補液60ml*6入/盒/,2020006499,315
20140718,0200030171,【DC】停-敏兒八珍-兒童奶粉900g,1040000817,680
20140714,0600000187,贈品檔-倍舒柔110抽-抽取衛生紙8,600500005257,75
20140715,0109030018,【P】成大克洛索乳膏15gm/20B,600500004257,250
20140714,0109000002,剋庖乳膏5mg,1050001381,200
20140710,0200090119,雀巢能恩HA2水解蛋白配方嬰兒粉8,600500004217,790
20140709,0302080046,培寶90抽護膚柔溼巾(補充包3+1)/,2010014990,398
20140703,0200010092,身得壯較大嬰兒奶粉900g/12B,3020001659,1160
20140709,0300000498,第5代優生矽晶安撫奶嘴標準型L/2,0000008433,115
20140708,0109100137,金牌一條根清涼舒適貼7片/包/50B,1050000429,300
20140708,0101000165,-盼胃優(十全)40mg/14顆/180+180,1050000429,490
20140716,0306040136,因特力淨兒童酵素牙膏(草莓優格),600500004696,130
20140716,0306040136,因特力淨兒童酵素牙膏(草莓優格),600500004696,130
20140716,0306000279,日本EBISU-Hello Kitty 軟柄兒,600500004696,59
20140716,0306000275,日本EBISU-新幹線軟柄兒童牙刷,600500004696,59
20140707,0103020023,抗痛寧感冒液60ml/60B,600500004257,16
20140705,0100040116,-Seladin(Naproxen)500㎎/T113,1040012618,0
20140705,0306050177,蹦米乓婦幼口罩(藍.綠)5入/包/40,1000022043,25
20140715,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,6005001601,0
20140715,0100040115,-Indomen(Inteban) 25㎎/克炎膠,6005001601,0
20140715,0104090002,喜力昂(sildenafil 100mg 諾華),601300011716,2880
20140717,0200000138,美滿寶貝新生代嬰兒配方(藍)900g,1050007177,6840
20140717,0200000138,美滿寶貝新生代嬰兒配方(藍)900g,1050007177,0
20140710,0200020181,金力強寶貝幼兒成長1800g/罐/6B/,1050006146,0
20140710,0200020181,金力強寶貝幼兒成長1800g/罐/6B/,1050006146,13800
20140710,0100050012,-Prednisolone 5㎎/普利朗錠 /10,1050000148,0
20140718,0306050178,匠心醫用級三層醫用口罩5入/包(,6005001517,250
20140709,0100040259,-Tonipin(Solaxin)250mg/痛彌平,600500004257,0
20140703,0302010056,-幫寶適超薄S76/包/4B,600300002666,1600
20140709,0100040118,-Ibuprofen 400mg/伊普膜衣錠/1,0000013107,0
20140716,0109100088,撒隆巴斯-愛大10片/20B,2010013866,100
20140709,0100040119,-Potarlon(Ponstan)500㎎/保痛樂,1050010441,0
20140709,0100050012,-Prednisolone 5㎎/普利朗錠 /10,1050010441,0
20140711,0303080020,KY潤滑劑100g/12B,600300003352,85
20140709,0304180060,千鶴薄荷棒天大單個/12B,1030002811,50
20140710,0404040059,美的秘密美膚皂(傳統方)125gr,600300002920,84
20140712,0306040115,因特力淨新一代兒童酵素牙40g★,600300002920,91
20140706,0108110029,克伏寧口腔消炎噴液劑(草莓)30ml,600900004130,238
20140711,0205030663,稻鴨米餅/50+5B,6012001566,79
20140715,0302000038,幫寶適特級綿柔NB號36片/8B,600500005236,185
20140710,0200020183,恩紐A+新配方成長配方奶粉1800g/,1050013831,1720
20140710,0306000124,培寶幼兒矽膠安全乳牙刷/2B,600500004737,110
20140719,0300090101,培寶輕鬆開吸管手把練習杯L270m,2000007265,160
20140709,0100050012,-Prednisolone 5㎎/普利朗錠 /10,1050006847,0
20140718,0306050178,匠心醫用級三層醫用口罩5入/包(,0000013555,250
20140703,0200000137,【DC】停-新身得壯TOP A+嬰兒奶,3020001659,-1398
20140717,0200000137,【DC】停-新身得壯TOP A+嬰兒奶,600500004257,699
20140717,0200180258,亞培安素原味237ml/24B/(箱購135,6020001234,1320
20140717,0200180258,亞培安素原味237ml/24B/(箱購135,6020001234,1320
20140718,0200190081,桂格完膳營養素(香草)/24B,1050006363,2000
20140719,0100040114,-Fucole Paran(Panadol) 500㎎/,600500005243,0
20140712,0109100142,金?一條根精油貼布6片/包,600300002920,60
20140712,0200020234,-美強生優兒A+幼兒成長(領先配方,600300002920,992
20140709,0109120040,千鶴特級薄荷棒特級品(茶樹油),1030002811,100
20140708,0100050012,-Prednisolone 5㎎/普利朗錠 /10,1050005261,0
20140708,0306041093,無瓊花超酷涼清新牙膏(綠茶薄)11,1050002795,129
20140716,0304030215,FANTASY膚色1吋透氣膠帶單入/12,600500004788,25
20140708,0202100183,倍佳保纖魔(白腎豆260.仙人掌10/,600500004761,0
20140708,0100000003,-Hi-cavtamine/使您維樂1000`S,600500004761,0
20140715,0109000071,易得寧乳膏35g/100B,6009003757,600
20140715,0108060029,【DC】停-鐵甲眼藥水15ml(6度涼),1050012977,250
20140708,0103030030,亞涕糖漿(Actin井田)60ml/100B,2010007413,80
20140715,0108060029,【DC】停-鐵甲眼藥水15ml(6度涼),1050012977,250
20140704,0100000129,-Active-B6/活性維生素乙6(井田),6003000638,0
20140704,0100010122,-Moturin(Motilium) 10mg/免吐寧,6003000638,0
20140704,0202100286,輕鬆暢植物性綜合酵素(一包30g),600300003101,500
20140715,0304090023,30C.C.天乾聖碘溶液/50B,2010001822,50
20140708,0203000021,仙楂丸100包入/買10送1(不拆零)/,600500004645,10
20140704,0205000067,貝比斯特-營養牙餅低納牛奶50g,600300002920,48
20140715,0100140000,-Biocanine(Strocain)/5mg/10,2010015234,0
20140703,0302030125,-幫寶適超薄L54/包/4B,600300002666,400
20140703,0302030125,-幫寶適超薄L54/包/4B,600300002666,4400
20140708,0306100012,尼古清戒菸口嚼錠2㎎/105片/盒\\,1050012977,850
20140714,0108000115,BIOMICIN百福眼藥膏0.3%/5g/30+6,1050000461,150
20140713,0205010598,雷根豆罐250g/3B,2000025380,60
20140705,0100170002,專業-延經或催經50元/包,600300003631,300
20140709,0302100045,靠得住純白淨味紫羅蘭夜用超薄35,1050006847,69
20140715,0107010016,-Colchicine秋水仙鹼(信東) 單顆,6005001601,0
20140715,0109000071,易得寧乳膏35g/100B,600500004257,350
20140716,0109000071,易得寧乳膏35g/100B,1050015864,350
20140709,0100010006,-Epilon 胃必朗錠/1000`S(永信),600500004257,0
20140705,0203040092,愛私蜜30`S/100+100B★,600300003631,399
20140710,0110150016,永全廣東喉藥粉6GM/12B,600500004257,250
20140705,0402010012,賽吉兒菁萃潔浴凝露500ml（日型,600300003631,606
20140710,0100020369,-Trentine(Ginkgo) 40mg /循必利,60030024026,0
20140710,0304010036,3M不沾粘吸收棉墊3*3*3片/4B,6003000325,15
20140710,0304030044,3M白色透氣膠帶經濟包1吋/3B,6003000325,39
20140709,0100140000,-Biocanine(Strocain)/5mg/10,1050010441,0
20140719,0100020369,-Trentine(Ginkgo) 40mg /循必利,600500004689,0
20140709,0100000003,-Hi-cavtamine/使您維樂1000`S,1050010441,0
20140709,0209000002,易得安濕癬乳膏35g/100B,1050015387,300
20140706,0109050005,卡拉明液洗劑120ml,1050012720,100
20140708,0100010179,-Welizen(Gaster)/胃利贊1000`S,600500004761,0
20140704,0302030139,金貝貝棉柔透氣紙尿褲L46+4/4B,6012001361,223
20140710,0104010025,普拿疼加強錠10`S/40B,600500004257,136
20140711,0205010635,開胃寶貝QQ軟糖100g/200B,0000009007,95
20140711,0205010635,開胃寶貝QQ軟糖100g/200B,6017000924,200
20140711,0205010635,開胃寶貝QQ軟糖100g/200B,6017000924,0
20140706,0109170017,歐業療痔妥軟膏25g/20B/5T,0000005925,200
20140706,0100030123,-歐業感熱安錠/1000顆/100T/1000,2000001537,0
20140711,0304180015,空膠囊2號,1040000921,22
20140706,0100150011,-Diclofenac(Voren)50mg/達洛汎/,0000005925,0
20140709,0100150031,專業處方每日100元,0000013107,300
20140705,0100030120,-Anti Cold 感冒膠囊/500T/1000`,600300003376,0
20140709,0100030123,-歐業感熱安錠/1000顆/100T/1000,2000001537,0
20140708,0100030123,-歐業感熱安錠/1000顆/100T/1000,600500005245,0
20140713,0305030067,SENSOREX採血針50支入,0000013611,95
20140708,0305030067,SENSOREX採血針50支入,1050002795,177
20140708,0100030041,-Actizyme(Lysozyme) 30mg/斷炎,600500005245,0
20140708,0100150031,專業處方每日100元,2000001537,300
20140710,0302060061,利清爽成人替換式尿片(56042)48p,602100004924,414
20140716,0202060008,【P】韻立補維他命錠劑100顆/300,1020004623,0
20140716,0202060008,【P】韻立補維他命錠劑100顆/300,1020004623,0
20140716,0202060008,【P】韻立補維他命錠劑100顆/300,1020004623,3000
20140715,0100150011,-Diclofenac(Voren)50mg/達洛汎/,1050001534,0
20140715,0100030041,-Actizyme(Lysozyme) 30mg/斷炎,1050001534,0
20140704,0300150030,Nac奶蔬洗潔精(1罐+1包),600300002920,299
20140716,0100080019,-Uroprin 100㎎路必淨糖衣錠/ 10,2000001537,0
20140704,0501000017,廠商折價卷(30元),6003000556,-30
20140715,0200140116,-桂格幼兒多力麥精/850g,1040001292,420
20140715,0100150031,專業處方每日100元,1050005953,0
20140715,0100150031,專業處方每日100元,1050005953,10000
20140715,0100150031,專業處方每日100元,600500004257,300
20140715,0302060056,安親成人紙尿褲(漢方)M-L號16P+2,600500004189,800
20140708,0501000017,廠商折價卷(30元),1040001292,-30
20140714,0306010047,培寶一級棒齒間刷S/2B,1040001292,150
20140716,0304000104,CSD滅菌6吋口腔棉棒(10支/包)/50,1050014130,10
20140705,0100150167,-Voren 50㎎/非炎腸溶錠/100+1,1040012618,0
20140705,0100150031,專業處方每日100元,1040012618,120
20140709,0302040104,大王境外紙尿褲(XL)32片/8B,1050005736,900
20140709,0304000101,CSD滅菌3吋小棉棒(10支/包)/50B,600500004257,6
20140710,0304000083,潔皙優質棉花棒200支粗 / 包/24,1030000243,49
20140710,0100030127,-Somin(Sumin)2mg/舒敏/1000S,1050000148,0
20140719,0100080020,-Yungken 200㎎/永淨/500`S/瓶,600500005243,0
20140705,0302060097,包大人替換式紙尿片(28)*6,6012001849,115
20140709,0100150031,專業處方每日100元,1050006847,300
20140713,0100050012,-Prednisolone 5㎎/普利朗錠 /10,600300003636,0
20140712,0302020123,金貝貝棉柔透氣紙尿褲M52+4/4B,600300003534,223
20140716,0101000165,-盼胃優(十全)40mg/14顆/180+180,1060006373,980
20140716,0109100070,治痛活血膏10入/包/2250B,600500004788,0
20140716,0109100070,治痛活血膏10入/包/2250B,600500004788,360
20140710,0302010076,-幫寶適棉柔禮盒(特級棉柔S*2+M1,600500004257,1199
